"idListaCobro","fechaCreacionLista","idBanco","fechaEnvioCobro"
139711,"12/03/2024 8:31AM","12","12/03/2024"
139712,"12/03/2024 8:31AM","12","12/03/2024"
139713,"12/03/2024 8:32AM","12","12/03/2024"
139714,"12/03/2024 8:40AM","2","12/03/2024"
139715,"12/03/2024 8:40AM","2","12/03/2024"
139717,"12/03/2024 8:40AM","2","12/03/2024"
139718,"12/03/2024 8:41AM","2","12/03/2024"
139720,"12/03/2024 8:51AM","2","12/03/2024"
139721,"12/03/2024 8:51AM","2","12/03/2024"
139722,"12/03/2024 8:51AM","2","12/03/2024"
139723,"12/03/2024 8:51AM","2","12/03/2024"
139724,"12/03/2024 8:51AM","2","12/03/2024"
139725,"12/03/2024 8:51AM","2","12/03/2024"
139726,"12/03/2024 9:51AM","2","12/03/2024"
139727,"12/03/2024 9:51AM","2","12/03/2024"
139728,"12/03/2024 10:29AM","14","12/03/2024"
139729,"12/03/2024 10:31AM","12","12/03/2024"
139730,"12/03/2024 10:41AM","12","12/03/2024"
139731,"12/03/2024 10:41AM","12","12/03/2024"
139732,"12/03/2024 10:41AM","12","12/03/2024"
139733,"12/03/2024 10:51AM","2","12/03/2024"
139734,"12/03/2024 10:51AM","2","12/03/2024"
139735,"12/03/2024 11:41AM","2","12/03/2024"
139736,"12/03/2024 11:41AM","2","12/03/2024"
139737,"12/03/2024 11:42AM","2","12/03/2024"
139738,"12/03/2024 11:42AM","2","12/03/2024"
139739,"12/03/2024 11:42AM","2","12/03/2024"
139740,"12/03/2024 11:53AM","2","12/03/2024"
139741,"12/03/2024 12:01PM","2","12/03/2024"
139742,"12/03/2024 12:01PM","2","12/03/2024"
139743,"12/03/2024 12:11PM","2","12/03/2024"
139744,"12/03/2024 12:11PM","2","12/03/2024"
139745,"12/03/2024 12:40PM","12","12/03/2024"
139746,"12/03/2024 12:40PM","12","12/03/2024"
139747,"12/03/2024 12:40PM","12","12/03/2024"
139748,"12/03/2024 12:50PM","2","12/03/2024"
139749,"12/03/2024 12:56PM","12","12/03/2024"
139750,"12/03/2024 12:57PM","12","12/03/2024"
139751,"12/03/2024 1:00PM","12","12/03/2024"
139752,"12/03/2024 1:00PM","12","12/03/2024"
139753,"12/03/2024 1:01PM","12","12/03/2024"
139754,"12/03/2024 1:09PM","14","12/03/2024"
139757,"12/03/2024 1:49PM","12","12/03/2024"
139758,"12/03/2024 1:50PM","12","12/03/2024"
139759,"12/03/2024 1:52PM","2","12/03/2024"
139760,"12/03/2024 1:53PM","2","12/03/2024"
139761,"12/03/2024 2:39PM","12","12/03/2024"
139762,"12/03/2024 2:39PM","12","12/03/2024"
139763,"12/03/2024 2:40PM","12","12/03/2024"
139764,"12/03/2024 2:40PM","12","12/03/2024"
139765,"12/03/2024 2:52PM","2","12/03/2024"
139766,"12/03/2024 2:52PM","2","12/03/2024"
139767,"12/03/2024 3:00PM","12","12/03/2024"
139768,"12/03/2024 3:01PM","12","12/03/2024"
139770,"12/03/2024 3:24PM","2","12/03/2024"
139771,"12/03/2024 3:31PM","12","12/03/2024"
139772,"12/03/2024 3:33PM","12","12/03/2024"
139773,"12/03/2024 3:33PM","12","12/03/2024"
139774,"12/03/2024 3:36PM","12","12/03/2024"
139775,"12/03/2024 3:43PM","2","12/03/2024"
139777,"13/03/2024 5:10AM","2","13/03/2024"
139778,"13/03/2024 5:12AM","2","13/03/2024"
139782,"13/03/2024 5:14AM","72","13/03/2024"
139783,"13/03/2024 5:14AM","12","13/03/2024"
139784,"13/03/2024 5:14AM","14","13/03/2024"
139785,"13/03/2024 5:16AM","2","13/03/2024"
139786,"13/03/2024 5:16AM","72","13/03/2024"
139787,"13/03/2024 5:17AM","12","13/03/2024"
139788,"13/03/2024 5:18AM","14","13/03/2024"
139789,"13/03/2024 5:20AM","2","13/03/2024"
139790,"13/03/2024 5:20AM","72","13/03/2024"
139791,"13/03/2024 5:21AM","12","13/03/2024"
139794,"13/03/2024 5:40AM","12","13/03/2024"
139795,"13/03/2024 5:42AM","12","13/03/2024"
139796,"13/03/2024 5:46AM","12","13/03/2024"
139797,"13/03/2024 5:50AM","12","13/03/2024"
139800,"13/03/2024 6:09AM","2","13/03/2024"
139801,"13/03/2024 6:09AM","2","13/03/2024"
139802,"13/03/2024 6:09AM","2","13/03/2024"
139803,"13/03/2024 6:09AM","2","13/03/2024"
139804,"13/03/2024 6:09AM","2","13/03/2024"
139805,"13/03/2024 6:09AM","2","13/03/2024"
139806,"13/03/2024 6:10AM","2","13/03/2024"
139807,"13/03/2024 6:20AM","2","13/03/2024"
139808,"13/03/2024 6:33AM","14","13/03/2024"
139809,"13/03/2024 6:50AM","12","13/03/2024"
139812,"13/03/2024 6:52AM","12","13/03/2024"
139813,"13/03/2024 6:56AM","12","13/03/2024"
139814,"13/03/2024 6:56AM","12","13/03/2024"
139815,"13/03/2024 6:57AM","12","13/03/2024"
139816,"13/03/2024 7:55AM","14","13/03/2024"
139817,"13/03/2024 8:07AM","12","13/03/2024"
139818,"13/03/2024 8:09AM","12","13/03/2024"
139819,"13/03/2024 8:25AM","2","13/03/2024"
139820,"13/03/2024 8:29AM","2","13/03/2024"
139821,"13/03/2024 8:30AM","2","13/03/2024"
139822,"13/03/2024 8:30AM","2","13/03/2024"
139823,"13/03/2024 8:40AM","12","13/03/2024"
139824,"13/03/2024 8:40AM","2","13/03/2024"
139825,"13/03/2024 8:40AM","2","13/03/2024"
139826,"13/03/2024 8:40AM","2","13/03/2024"
139827,"13/03/2024 8:40AM","12","13/03/2024"
139830,"13/03/2024 8:40AM","2","13/03/2024"
139833,"13/03/2024 9:00AM","12","13/03/2024"
139834,"13/03/2024 9:12AM","2","13/03/2024"
139835,"13/03/2024 9:13AM","2","13/03/2024"
139836,"13/03/2024 9:40AM","12","13/03/2024"
139837,"13/03/2024 9:43AM","12","13/03/2024"
139839,"13/03/2024 9:50AM","2","13/03/2024"
139840,"13/03/2024 9:51AM","2","13/03/2024"
139841,"13/03/2024 10:18AM","2","13/03/2024"
139842,"13/03/2024 10:51AM","2","13/03/2024"
139843,"13/03/2024 10:51AM","2","13/03/2024"
139846,"13/03/2024 11:06AM","14","13/03/2024"
139847,"13/03/2024 11:30AM","12","13/03/2024"
139849,"13/03/2024 11:40AM","2","13/03/2024"
139850,"13/03/2024 11:41AM","14","13/03/2024"
139851,"13/03/2024 11:50AM","2","13/03/2024"
139852,"13/03/2024 11:50AM","2","13/03/2024"
139853,"13/03/2024 11:50AM","2","13/03/2024"
139854,"13/03/2024 11:50AM","2","13/03/2024"
139855,"13/03/2024 11:51AM","2","13/03/2024"
139856,"13/03/2024 11:52AM","2","13/03/2024"
139857,"13/03/2024 11:53AM","2","13/03/2024"
139858,"13/03/2024 11:53AM","2","13/03/2024"
139859,"13/03/2024 11:53AM","2","13/03/2024"
139860,"13/03/2024 12:40PM","12","13/03/2024"
139861,"13/03/2024 12:40PM","12","13/03/2024"
139862,"13/03/2024 12:43PM","12","13/03/2024"
139863,"13/03/2024 12:43PM","12","13/03/2024"
139864,"13/03/2024 12:45PM","12","13/03/2024"
139865,"13/03/2024 12:50PM","2","13/03/2024"
139866,"13/03/2024 12:50PM","2","13/03/2024"
139867,"13/03/2024 12:50PM","12","13/03/2024"
139868,"13/03/2024 12:50PM","2","13/03/2024"
139869,"13/03/2024 12:51PM","2","13/03/2024"
139870,"13/03/2024 1:00PM","12","13/03/2024"
139871,"13/03/2024 1:07PM","14","13/03/2024"
139872,"13/03/2024 1:30PM","12","13/03/2024"
139873,"13/03/2024 1:32PM","12","13/03/2024"
139874,"13/03/2024 1:50PM","2","13/03/2024"
139883,"13/03/2024 2:00PM","2","13/03/2024"
139884,"13/03/2024 2:00PM","2","13/03/2024"
139888,"13/03/2024 2:10PM","2","13/03/2024"
139889,"13/03/2024 2:50PM","12","13/03/2024"
139890,"13/03/2024 2:53PM","12","13/03/2024"
139891,"13/03/2024 2:53PM","2","13/03/2024"
139892,"13/03/2024 2:53PM","2","13/03/2024"
139893,"13/03/2024 2:53PM","2","13/03/2024"
139894,"13/03/2024 3:13PM","12","13/03/2024"
139895,"13/03/2024 3:13PM","12","13/03/2024"
139896,"13/03/2024 3:14PM","12","13/03/2024"
139897,"13/03/2024 3:39PM","12","13/03/2024"
139898,"13/03/2024 3:42PM","12","13/03/2024"
139900,"13/03/2024 3:50PM","2","13/03/2024"
139903,"14/03/2024 5:28AM","12","14/03/2024"
139904,"14/03/2024 5:29AM","12","14/03/2024"
139905,"14/03/2024 5:31AM","12","14/03/2024"
139906,"14/03/2024 5:31AM","12","14/03/2024"
139907,"14/03/2024 5:37AM","2","14/03/2024"
139908,"14/03/2024 5:37AM","72","14/03/2024"
139909,"14/03/2024 5:37AM","12","14/03/2024"
139910,"14/03/2024 5:38AM","14","14/03/2024"
139911,"14/03/2024 5:38AM","2","14/03/2024"
139912,"14/03/2024 5:52AM","14","14/03/2024"
139913,"14/03/2024 6:09AM","2","14/03/2024"
139914,"14/03/2024 6:09AM","2","14/03/2024"
139915,"14/03/2024 6:09AM","2","14/03/2024"
139916,"14/03/2024 6:09AM","2","14/03/2024"
139917,"14/03/2024 6:09AM","2","14/03/2024"
139918,"14/03/2024 6:10AM","2","14/03/2024"
139919,"14/03/2024 6:11AM","2","14/03/2024"
139920,"14/03/2024 6:11AM","2","14/03/2024"
139921,"14/03/2024 6:11AM","2","14/03/2024"
139922,"14/03/2024 6:11AM","2","14/03/2024"
139923,"14/03/2024 6:12AM","2","14/03/2024"
139924,"14/03/2024 6:12AM","2","14/03/2024"
139925,"14/03/2024 6:20AM","12","14/03/2024"
139926,"14/03/2024 6:20AM","12","14/03/2024"
139927,"14/03/2024 6:50AM","12","14/03/2024"
139928,"14/03/2024 6:51AM","12","14/03/2024"
139929,"14/03/2024 6:51AM","12","14/03/2024"
139930,"14/03/2024 7:40AM","12","14/03/2024"
139931,"14/03/2024 7:42AM","12","14/03/2024"
139932,"14/03/2024 7:42AM","12","14/03/2024"
139933,"14/03/2024 8:33AM","2","14/03/2024"
139934,"14/03/2024 8:34AM","2","14/03/2024"
139935,"14/03/2024 8:40AM","2","14/03/2024"
139936,"14/03/2024 8:40AM","12","14/03/2024"
139937,"14/03/2024 8:40AM","2","14/03/2024"
139938,"14/03/2024 8:40AM","12","14/03/2024"
139939,"14/03/2024 8:40AM","12","14/03/2024"
139940,"14/03/2024 8:40AM","2","14/03/2024"
139941,"14/03/2024 8:40AM","12","14/03/2024"
139942,"14/03/2024 8:42AM","12","14/03/2024"
139943,"14/03/2024 8:42AM","12","14/03/2024"
139944,"14/03/2024 8:50AM","2","14/03/2024"
139945,"14/03/2024 8:50AM","2","14/03/2024"
139946,"14/03/2024 8:50AM","2","14/03/2024"
139947,"14/03/2024 8:50AM","2","14/03/2024"
139948,"14/03/2024 8:51AM","2","14/03/2024"
139949,"14/03/2024 8:52AM","2","14/03/2024"
139950,"14/03/2024 8:52AM","2","14/03/2024"
139951,"14/03/2024 8:52AM","2","14/03/2024"
139952,"14/03/2024 8:52AM","2","14/03/2024"
139953,"14/03/2024 9:00AM","12","14/03/2024"
139956,"14/03/2024 9:21AM","14","14/03/2024"
139959,"14/03/2024 9:30AM","12","14/03/2024"
139962,"14/03/2024 9:31AM","12","14/03/2024"
139963,"14/03/2024 9:33AM","12","14/03/2024"
139964,"14/03/2024 9:33AM","12","14/03/2024"
139967,"14/03/2024 9:50AM","12","14/03/2024"
139968,"14/03/2024 9:51AM","2","14/03/2024"
139969,"14/03/2024 9:51AM","2","14/03/2024"
139970,"14/03/2024 10:40AM","12","14/03/2024"
139971,"14/03/2024 10:42AM","12","14/03/2024"
139972,"14/03/2024 10:50AM","2","14/03/2024"
139973,"14/03/2024 10:50AM","2","14/03/2024"
139974,"14/03/2024 11:40AM","12","14/03/2024"
139975,"14/03/2024 11:42AM","12","14/03/2024"
139976,"14/03/2024 11:52AM","2","14/03/2024"
139977,"14/03/2024 11:53AM","2","14/03/2024"
139978,"14/03/2024 12:00PM","2","14/03/2024"
139979,"14/03/2024 12:00PM","2","14/03/2024"
139980,"14/03/2024 12:00PM","2","14/03/2024"
139981,"14/03/2024 12:00PM","2","14/03/2024"
139982,"14/03/2024 12:00PM","2","14/03/2024"
139983,"14/03/2024 12:00PM","2","14/03/2024"
139984,"14/03/2024 12:02PM","2","14/03/2024"
139985,"14/03/2024 12:02PM","2","14/03/2024"
139986,"14/03/2024 12:02PM","2","14/03/2024"
139987,"14/03/2024 12:10PM","2","14/03/2024"
139988,"14/03/2024 12:10PM","2","14/03/2024"
139989,"14/03/2024 12:11PM","2","14/03/2024"
139990,"14/03/2024 12:41PM","2","14/03/2024"
139991,"14/03/2024 12:48PM","2","14/03/2024"
139992,"14/03/2024 12:50PM","12","14/03/2024"
139993,"14/03/2024 12:51PM","12","14/03/2024"
139994,"14/03/2024 12:51PM","12","14/03/2024"
139995,"14/03/2024 12:53PM","12","14/03/2024"
139996,"14/03/2024 12:53PM","12","14/03/2024"
139999,"14/03/2024 1:40PM","12","14/03/2024"
140000,"14/03/2024 1:42PM","12","14/03/2024"
140001,"14/03/2024 1:59PM","2","14/03/2024"
140002,"14/03/2024 2:00PM","2","14/03/2024"
140003,"14/03/2024 2:37PM","14","14/03/2024"
140004,"14/03/2024 2:50PM","12","14/03/2024"
140005,"14/03/2024 2:51PM","12","14/03/2024"
140006,"14/03/2024 2:52PM","2","14/03/2024"
140007,"14/03/2024 2:52PM","2","14/03/2024"
140008,"14/03/2024 3:29PM","12","14/03/2024"
140009,"14/03/2024 3:39PM","12","14/03/2024"
140010,"14/03/2024 3:47PM","2","14/03/2024"
140011,"14/03/2024 3:48PM","2","14/03/2024"
140012,"14/03/2024 3:55PM","12","14/03/2024"
140014,"14/03/2024 4:31PM","12","14/03/2024"
140016,"14/03/2024 4:35PM","12","14/03/2024"
140017,"15/03/2024 5:24AM","14","15/03/2024"
140019,"15/03/2024 5:27AM","12","15/03/2024"
140020,"15/03/2024 5:29AM","2","15/03/2024"
140021,"15/03/2024 5:29AM","72","15/03/2024"
140022,"15/03/2024 5:30AM","12","15/03/2024"
140023,"15/03/2024 5:30AM","14","15/03/2024"
140024,"15/03/2024 5:38AM","12","15/03/2024"
140025,"15/03/2024 5:38AM","12","15/03/2024"
140026,"15/03/2024 5:39AM","12","15/03/2024"
140027,"15/03/2024 5:39AM","12","15/03/2024"
140028,"15/03/2024 6:09AM","2","15/03/2024"
140029,"15/03/2024 6:09AM","2","15/03/2024"
140030,"15/03/2024 6:09AM","2","15/03/2024"
140031,"15/03/2024 6:09AM","2","15/03/2024"
140032,"15/03/2024 6:09AM","2","15/03/2024"
140033,"15/03/2024 6:10AM","2","15/03/2024"
140034,"15/03/2024 6:11AM","2","15/03/2024"
140035,"15/03/2024 6:11AM","2","15/03/2024"
140036,"15/03/2024 6:11AM","2","15/03/2024"
140037,"15/03/2024 6:11AM","2","15/03/2024"
140038,"15/03/2024 6:11AM","2","15/03/2024"
140039,"15/03/2024 6:11AM","2","15/03/2024"
140040,"15/03/2024 6:11AM","2","15/03/2024"
140041,"15/03/2024 6:11AM","2","15/03/2024"
140042,"15/03/2024 6:12AM","14","15/03/2024"
140043,"15/03/2024 7:20AM","12","15/03/2024"
140045,"15/03/2024 7:21AM","12","15/03/2024"
140046,"15/03/2024 7:21AM","12","15/03/2024"
140047,"15/03/2024 7:23AM","12","15/03/2024"
140048,"15/03/2024 7:40AM","12","15/03/2024"
140049,"15/03/2024 8:33AM","2","15/03/2024"
140050,"15/03/2024 8:34AM","2","15/03/2024"
140051,"15/03/2024 8:40AM","2","15/03/2024"
140052,"15/03/2024 8:40AM","2","15/03/2024"
140053,"15/03/2024 8:40AM","2","15/03/2024"
140054,"15/03/2024 8:40AM","2","15/03/2024"
140055,"15/03/2024 8:41AM","2","15/03/2024"
140056,"15/03/2024 8:50AM","2","15/03/2024"
140057,"15/03/2024 8:50AM","2","15/03/2024"
140058,"15/03/2024 8:51AM","2","15/03/2024"
140059,"15/03/2024 8:52AM","2","15/03/2024"
140060,"15/03/2024 8:52AM","2","15/03/2024"
140061,"15/03/2024 8:52AM","2","15/03/2024"
140062,"15/03/2024 8:52AM","2","15/03/2024"
140063,"15/03/2024 8:52AM","2","15/03/2024"
140071,"15/03/2024 9:31AM","12","15/03/2024"
140072,"15/03/2024 9:32AM","12","15/03/2024"
140076,"15/03/2024 9:57AM","12","15/03/2024"
140077,"15/03/2024 10:15AM","14","15/03/2024"
140078,"15/03/2024 10:16AM","2","15/03/2024"
140079,"15/03/2024 10:20AM","12","15/03/2024"
140080,"15/03/2024 10:20AM","12","15/03/2024"
140081,"15/03/2024 10:20AM","12","15/03/2024"
140082,"15/03/2024 10:20AM","12","15/03/2024"
140086,"15/03/2024 10:50AM","12","15/03/2024"
140087,"15/03/2024 10:51AM","12","15/03/2024"
140089,"15/03/2024 10:52AM","12","15/03/2024"
140090,"15/03/2024 10:52AM","2","15/03/2024"
140091,"15/03/2024 10:52AM","2","15/03/2024"
140092,"15/03/2024 11:00AM","12","15/03/2024"
140093,"15/03/2024 11:10AM","12","15/03/2024"
140094,"15/03/2024 11:50AM","2","15/03/2024"
140095,"15/03/2024 11:50AM","2","15/03/2024"
140096,"15/03/2024 11:50AM","2","15/03/2024"
140097,"15/03/2024 11:50AM","2","15/03/2024"
140098,"15/03/2024 11:50AM","2","15/03/2024"
140099,"15/03/2024 11:50AM","2","15/03/2024"
140100,"15/03/2024 11:51AM","2","15/03/2024"
140101,"15/03/2024 11:51AM","2","15/03/2024"
140102,"15/03/2024 11:51AM","2","15/03/2024"
140103,"15/03/2024 11:51AM","2","15/03/2024"
140104,"15/03/2024 11:51AM","2","15/03/2024"
140105,"15/03/2024 11:51AM","2","15/03/2024"
140106,"15/03/2024 11:51AM","2","15/03/2024"
140107,"15/03/2024 12:00PM","2","15/03/2024"
140108,"15/03/2024 12:02PM","2","15/03/2024"
140109,"15/03/2024 12:40PM","2","15/03/2024"
140110,"15/03/2024 12:49PM","12","15/03/2024"
140111,"15/03/2024 12:50PM","2","15/03/2024"
140112,"15/03/2024 12:50PM","12","15/03/2024"
140113,"15/03/2024 12:51PM","12","15/03/2024"
140114,"15/03/2024 12:51PM","12","15/03/2024"
140115,"15/03/2024 12:52PM","12","15/03/2024"
140118,"15/03/2024 1:30PM","12","15/03/2024"
140119,"15/03/2024 1:39PM","12","15/03/2024"
140120,"15/03/2024 1:50PM","2","15/03/2024"
140121,"15/03/2024 2:00PM","2","15/03/2024"
140122,"15/03/2024 2:29PM","12","15/03/2024"
140123,"15/03/2024 2:40PM","12","15/03/2024"
140124,"15/03/2024 2:54PM","2","15/03/2024"
140125,"15/03/2024 2:54PM","2","15/03/2024"
140128,"15/03/2024 3:18PM","12","15/03/2024"
140129,"15/03/2024 3:29PM","12","15/03/2024"
140132,"15/03/2024 3:39PM","12","15/03/2024"
140137,"19/03/2024 7:20AM","2","19/03/2024"
140138,"19/03/2024 7:20AM","2","19/03/2024"
140139,"19/03/2024 7:21AM","12","19/03/2024"
140140,"19/03/2024 7:24AM","12","19/03/2024"
140141,"19/03/2024 7:24AM","2","19/03/2024"
140142,"19/03/2024 7:26AM","2","19/03/2024"
140143,"19/03/2024 7:26AM","2","19/03/2024"
140145,"19/03/2024 7:27AM","2","19/03/2024"
140146,"19/03/2024 7:27AM","2","19/03/2024"
140147,"19/03/2024 7:27AM","2","19/03/2024"
140148,"19/03/2024 7:27AM","2","19/03/2024"
140150,"19/03/2024 7:31AM","2","19/03/2024"
140151,"19/03/2024 7:32AM","72","19/03/2024"
140152,"19/03/2024 7:32AM","12","19/03/2024"
140153,"19/03/2024 7:33AM","14","19/03/2024"
140154,"19/03/2024 7:33AM","2","19/03/2024"
140155,"19/03/2024 7:33AM","72","19/03/2024"
140156,"19/03/2024 7:34AM","72","19/03/2024"
140157,"19/03/2024 7:34AM","12","19/03/2024"
140158,"19/03/2024 7:35AM","14","19/03/2024"
140159,"19/03/2024 7:35AM","72","19/03/2024"
140160,"19/03/2024 7:35AM","72","19/03/2024"
140161,"19/03/2024 7:35AM","14","19/03/2024"
140162,"19/03/2024 7:40AM","14","19/03/2024"
140164,"19/03/2024 7:41AM","12","19/03/2024"
140169,"19/03/2024 8:14AM","12","19/03/2024"
140170,"19/03/2024 8:15AM","12","19/03/2024"
140174,"19/03/2024 8:40AM","12","19/03/2024"
140175,"19/03/2024 8:40AM","12","19/03/2024"
140176,"19/03/2024 8:49AM","2","19/03/2024"
140177,"19/03/2024 8:50AM","2","19/03/2024"
140178,"19/03/2024 8:50AM","2","19/03/2024"
140179,"19/03/2024 8:50AM","2","19/03/2024"
140181,"19/03/2024 8:50AM","2","19/03/2024"
140182,"19/03/2024 8:50AM","2","19/03/2024"
140183,"19/03/2024 8:50AM","2","19/03/2024"
140184,"19/03/2024 8:50AM","2","19/03/2024"
140186,"19/03/2024 9:00AM","12","19/03/2024"
140187,"19/03/2024 9:02AM","12","19/03/2024"
140189,"19/03/2024 9:13AM","2","19/03/2024"
140190,"19/03/2024 9:13AM","2","19/03/2024"
140193,"19/03/2024 9:40AM","12","19/03/2024"
140194,"19/03/2024 9:40AM","12","19/03/2024"
140195,"19/03/2024 9:40AM","12","19/03/2024"
140196,"19/03/2024 9:40AM","12","19/03/2024"
140198,"19/03/2024 11:29AM","2","19/03/2024"
140199,"19/03/2024 11:30AM","2","19/03/2024"
140200,"19/03/2024 11:30AM","2","19/03/2024"
140202,"19/03/2024 11:40AM","2","19/03/2024"
140203,"19/03/2024 11:40AM","2","19/03/2024"
140204,"19/03/2024 11:40AM","2","19/03/2024"
140205,"19/03/2024 11:40AM","2","19/03/2024"
140206,"19/03/2024 11:40AM","2","19/03/2024"
140207,"19/03/2024 11:40AM","2","19/03/2024"
140208,"19/03/2024 11:40AM","2","19/03/2024"
140211,"19/03/2024 12:49PM","12","19/03/2024"
140212,"19/03/2024 12:49PM","12","19/03/2024"
140213,"19/03/2024 12:59PM","12","19/03/2024"
140214,"19/03/2024 12:59PM","12","19/03/2024"
140215,"19/03/2024 3:01PM","12","19/03/2024"
140216,"19/03/2024 3:01PM","12","19/03/2024"
140217,"20/03/2024 7:20AM","2","20/03/2024"
140218,"20/03/2024 7:20AM","2","20/03/2024"
140219,"20/03/2024 7:20AM","2","20/03/2024"
140220,"20/03/2024 7:20AM","2","20/03/2024"
140221,"20/03/2024 7:20AM","2","20/03/2024"
140222,"20/03/2024 7:20AM","2","20/03/2024"
140223,"20/03/2024 7:29AM","2","20/03/2024"
140224,"20/03/2024 7:30AM","72","20/03/2024"
140225,"20/03/2024 7:30AM","12","20/03/2024"
140226,"20/03/2024 7:30AM","14","20/03/2024"
140227,"20/03/2024 7:31AM","2","20/03/2024"
140229,"20/03/2024 7:32AM","72","20/03/2024"
140230,"20/03/2024 7:32AM","72","20/03/2024"
140231,"20/03/2024 7:32AM","12","20/03/2024"
140232,"20/03/2024 7:35AM","14","20/03/2024"
140233,"20/03/2024 7:35AM","72","20/03/2024"
140234,"20/03/2024 7:35AM","72","20/03/2024"
140235,"20/03/2024 7:36AM","72","20/03/2024"
140236,"20/03/2024 7:36AM","12","20/03/2024"
140237,"20/03/2024 7:36AM","14","20/03/2024"
140238,"20/03/2024 7:37AM","12","20/03/2024"
140239,"20/03/2024 7:38AM","2","20/03/2024"
140240,"20/03/2024 7:39AM","72","20/03/2024"
140241,"20/03/2024 7:39AM","12","20/03/2024"
140242,"20/03/2024 7:39AM","14","20/03/2024"
140243,"20/03/2024 7:40AM","72","20/03/2024"
140244,"20/03/2024 7:40AM","14","20/03/2024"
140245,"20/03/2024 8:11AM","12","20/03/2024"
140246,"20/03/2024 8:11AM","12","20/03/2024"
140247,"20/03/2024 8:11AM","12","20/03/2024"
140248,"20/03/2024 8:29AM","2","20/03/2024"
140249,"20/03/2024 8:30AM","2","20/03/2024"
140250,"20/03/2024 8:30AM","2","20/03/2024"
140251,"20/03/2024 8:30AM","2","20/03/2024"
140252,"20/03/2024 8:30AM","2","20/03/2024"
140253,"20/03/2024 8:39AM","2","20/03/2024"
140254,"20/03/2024 8:39AM","2","20/03/2024"
140255,"20/03/2024 8:40AM","12","20/03/2024"
140256,"20/03/2024 8:49AM","2","20/03/2024"
140257,"20/03/2024 8:49AM","2","20/03/2024"
140258,"20/03/2024 11:49AM","2","20/03/2024"
140259,"20/03/2024 11:50AM","2","20/03/2024"
140260,"20/03/2024 11:50AM","2","20/03/2024"
140261,"20/03/2024 11:50AM","2","20/03/2024"
140262,"20/03/2024 11:50AM","2","20/03/2024"
140263,"20/03/2024 11:59AM","2","20/03/2024"
140264,"20/03/2024 11:59AM","2","20/03/2024"
140265,"20/03/2024 11:59AM","2","20/03/2024"
140266,"20/03/2024 11:59AM","2","20/03/2024"
140268,"20/03/2024 12:49PM","12","20/03/2024"
140269,"20/03/2024 12:49PM","12","20/03/2024"
140271,"20/03/2024 12:59PM","12","20/03/2024"
140272,"20/03/2024 12:59PM","12","20/03/2024"
140273,"20/03/2024 1:00PM","12","20/03/2024"
140274,"20/03/2024 1:00PM","12","20/03/2024"
140275,"20/03/2024 1:04PM","72","20/03/2024"
140279,"20/03/2024 2:58PM","12","20/03/2024"
140280,"20/03/2024 2:59PM","12","20/03/2024"
140281,"20/03/2024 2:59PM","12","20/03/2024"
140282,"20/03/2024 3:00PM","12","20/03/2024"
140284,"21/03/2024 7:23AM","72","21/03/2024"
140285,"21/03/2024 7:23AM","12","21/03/2024"
140286,"21/03/2024 7:24AM","14","21/03/2024"
140287,"21/03/2024 7:24AM","72","21/03/2024"
140288,"21/03/2024 7:24AM","12","21/03/2024"
140289,"21/03/2024 7:25AM","14","21/03/2024"
140290,"21/03/2024 7:25AM","12","21/03/2024"
140291,"21/03/2024 7:26AM","2","21/03/2024"
140292,"21/03/2024 7:28AM","12","21/03/2024"
140293,"21/03/2024 7:28AM","14","21/03/2024"
140294,"21/03/2024 7:39AM","2","21/03/2024"
140295,"21/03/2024 7:39AM","2","21/03/2024"
140296,"21/03/2024 7:39AM","2","21/03/2024"
140297,"21/03/2024 7:39AM","2","21/03/2024"
140298,"21/03/2024 7:39AM","2","21/03/2024"
140299,"21/03/2024 8:09AM","12","21/03/2024"
140300,"21/03/2024 8:10AM","12","21/03/2024"
140301,"21/03/2024 8:10AM","12","21/03/2024"
140303,"21/03/2024 8:29AM","2","21/03/2024"
140304,"21/03/2024 8:29AM","2","21/03/2024"
140305,"21/03/2024 8:29AM","2","21/03/2024"
140306,"21/03/2024 8:29AM","2","21/03/2024"
140307,"21/03/2024 8:29AM","2","21/03/2024"
140321,"21/03/2024 11:49AM","2","21/03/2024"
140322,"21/03/2024 11:49AM","2","21/03/2024"
140323,"21/03/2024 11:49AM","2","21/03/2024"
140324,"21/03/2024 11:50AM","2","21/03/2024"
140325,"21/03/2024 11:50AM","2","21/03/2024"
140326,"21/03/2024 12:39PM","12","21/03/2024"
140327,"21/03/2024 12:39PM","12","21/03/2024"
140328,"21/03/2024 12:39PM","12","21/03/2024"
140329,"21/03/2024 2:58PM","12","21/03/2024"
140330,"21/03/2024 2:58PM","12","21/03/2024"
140331,"21/03/2024 2:59PM","12","21/03/2024"
140332,"22/03/2024 5:17AM","2","22/03/2024"
140333,"22/03/2024 5:18AM","72","22/03/2024"
140334,"22/03/2024 5:19AM","12","22/03/2024"
140335,"22/03/2024 5:20AM","14","22/03/2024"
140336,"22/03/2024 5:21AM","72","22/03/2024"
140337,"22/03/2024 5:21AM","2","22/03/2024"
140338,"22/03/2024 5:23AM","72","22/03/2024"
140339,"22/03/2024 5:23AM","72","22/03/2024"
140340,"22/03/2024 5:24AM","72","22/03/2024"
140341,"22/03/2024 5:25AM","12","22/03/2024"
140342,"22/03/2024 5:27AM","14","22/03/2024"
